,2P,2P.1,2PA,3P,3P.1,3PA,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,MP,ORB,PF,PTS,STL,TOV,TRB,Traded,Pos_C,Pos_C-PF,Pos_C-SF,Pos_F,Pos_G-F,Pos_PF,Pos_PF-C,Pos_PF-SF,Pos_PG,Pos_PG-SG,Pos_SF,Pos_SF-PF,Pos_SF-SG,Pos_SG,Pos_SG-PF,Pos_SG-PG,Pos_SG-SF,player_year,Player,Age,Tm,PER,TS%,3PAr,FTr,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year,Signed,Dollars_Per_year
3056,2.2,0.5,4.4,1.4,0.366,3.8,2.1,0.5,3.4,3.6,0.43799999999999994,8.3,1.2,0.732,1.6,76,23,23.9,1.2,2.5,9.8,1.0,1.4,4.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matt Barnes2007,Matt Barnes,26,GSW,14.7,0.547,0.462,0.196,1.9,1.8,3.7,0.099,0.6,0.3,0.9,1.3,2007,2007,3000000.0
3799,0.5,0.484,1.1,0.2,0.222,0.9,0.4,0.0,0.3,0.7,0.36200000000000004,2.0,0.4,1.0,0.4,29,0,5.2,0.2,0.3,2.1,0.2,0.3,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Ronnie Price2006,Ronnie Price,22,SAC,10.5,0.474,0.466,0.207,-0.1,0.1,0.1,0.021,-2.2,-2.4,-4.6,-0.1,2006,2007,1144000.0
3800,0.8,0.43,1.8,0.4,0.32299999999999995,1.1,0.8,0.1,1.0,1.2,0.39,3.0,0.6,0.6729999999999999,0.9,58,1,9.7,0.3,1.1,3.3,0.5,0.6,1.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Ronnie Price2007,Ronnie Price,23,SAC,10.5,0.489,0.37799999999999995,0.32,-0.1,0.5,0.4,0.035,-2.0,-0.8,-2.7,-0.1,2007,2007,1144000.0
2883,2.3,0.475,4.9,0.0,0.0,0.0,0.5,0.6,1.6,2.3,0.475,4.9,0.7,0.929,0.8,36,1,14.4,1.1,1.5,5.4,0.3,0.5,2.8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malik Allen2005,Malik Allen,26,TOT,14.2,0.512,0.0,0.158,0.6,0.5,1.1,0.1,-2.1,-0.2,-2.3,0.0,2005,2007,998398.0
2884,2.2,0.488,4.6,0.0,1.0,0.0,0.4,0.3,1.8,2.2,0.49,4.6,0.4,0.605,0.7,54,20,13.0,0.8,1.7,4.9,0.3,0.6,2.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malik Allen2006,Malik Allen,27,CHI,11.5,0.504,0.004,0.154,0.0,1.0,1.0,0.068,-3.8,0.0,-3.8,-0.3,2006,2007,998398.0
2885,1.8,0.41600000000000004,4.3,0.0,0.0,0.0,0.3,0.3,1.3,1.8,0.415,4.3,0.5,0.8240000000000001,0.6,60,1,10.6,0.7,1.4,4.0,0.3,0.4,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Malik Allen2007,Malik Allen,28,CHI,10.4,0.44299999999999995,0.004,0.132,-0.2,1.1,1.0,0.073,-4.8,-0.1,-4.9,-0.5,2007,2007,998398.0
3823,1.3,0.434,3.0,0.0,0.33299999999999996,0.1,1.7,0.1,1.0,1.4,0.429,3.2,0.8,0.701,1.1,62,5,13.0,0.3,2.3,3.5,0.6,0.9,1.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Royal Ivey2005,Royal Ivey,23,ATL,8.9,0.484,0.045,0.33799999999999997,-0.2,0.4,0.2,0.009000000000000001,-3.6,-1.4,-5.0,-0.6,2005,2007,798328.0
3824,1.5,0.441,3.5,0.1,0.4,0.1,1.0,0.1,0.9,1.6,0.439,3.6,0.3,0.727,0.5,73,66,13.4,0.4,2.0,3.6,0.3,0.3,1.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Royal Ivey2006,Royal Ivey,24,ATL,8.4,0.467,0.038,0.125,0.6,0.0,0.7,0.034,-2.6,-2.5,-5.1,-0.8,2006,2007,798328.0
3825,1.1,0.465,2.4,0.1,0.313,0.3,0.8,0.1,0.7,1.2,0.44799999999999995,2.7,0.5,0.6859999999999999,0.7,53,18,10.2,0.3,1.2,3.0,0.5,0.6,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Royal Ivey2007,Royal Ivey,25,ATL,9.6,0.496,0.11199999999999999,0.245,0.0,0.4,0.3,0.03,-3.0,-1.2,-4.2,-0.3,2007,2007,798328.0
3768,0.4,0.33799999999999997,1.2,0.5,0.324,1.6,0.6,0.1,0.6,1.0,0.33,2.9,0.2,0.875,0.3,62,0,7.9,0.1,1.1,2.7,0.2,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Roger Mason2007,Roger Mason,26,WAS,7.2,0.44299999999999995,0.57,0.08900000000000001,-0.2,0.1,-0.1,-0.005,-1.9,-3.2,-5.1,-0.4,2007,2007,798328.0
414,1.4,0.46399999999999997,3.1,0.7,0.408,1.8,1.9,0.1,0.8,2.2,0.444,4.9,0.8,0.753,1.1,80,2,14.4,0.2,1.2,5.9,0.5,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Beno Udrih2005,Beno Udrih,22,SAS,14.3,0.5489999999999999,0.364,0.228,1.3,1.8,3.1,0.128,0.1,-0.6,-0.5,0.4,2005,2007,788349.0
415,1.5,0.503,3.0,0.4,0.34299999999999997,1.3,1.7,0.0,0.6,2.0,0.455,4.3,0.7,0.78,0.9,54,3,10.9,0.3,1.0,5.1,0.3,1.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Beno Udrih2006,Beno Udrih,23,SAS,15.3,0.539,0.3,0.215,0.5,0.8,1.3,0.109,0.4,-1.7,-1.3,0.1,2006,2007,788349.0
416,1.3,0.41,3.1,0.5,0.287,1.6,1.7,0.0,1.0,1.7,0.369,4.7,0.7,0.883,0.8,73,1,13.0,0.2,1.0,4.7,0.4,0.8,1.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Beno Udrih2007,Beno Udrih,24,SAS,10.3,0.45899999999999996,0.33399999999999996,0.174,-0.3,1.4,1.0,0.053,-2.3,-0.8,-3.2,-0.3,2007,2007,788349.0
612,1.0,0.41100000000000003,2.4,0.2,0.25,0.9,0.7,0.1,0.9,1.2,0.368,3.3,0.8,0.75,1.0,23,0,8.8,0.8,0.9,3.4,0.3,0.4,1.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,C.J. Miles2006,C.J. Miles,18,UTA,13.8,0.456,0.263,0.316,0.1,0.2,0.3,0.076,-0.1,-1.7,-1.8,0.0,2006,2007,770610.0
613,0.9,0.39299999999999996,2.3,0.2,0.21899999999999997,0.9,0.7,0.1,0.6,1.1,0.345,3.1,0.4,0.609,0.6,37,13,10.1,0.3,1.6,2.7,0.3,0.8,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,C.J. Miles2007,C.J. Miles,19,UTA,2.8,0.4,0.276,0.198,-0.7,0.3,-0.5,-0.062,-4.7,-1.1,-5.8,-0.4,2007,2007,770610.0
949,1.2,0.462,2.5,0.4,0.38299999999999995,1.2,0.4,0.2,1.1,1.6,0.43700000000000006,3.7,0.8,0.688,1.2,52,7,12.5,0.2,1.6,4.5,0.3,0.6,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dahntay Jones2005,Dahntay Jones,24,MEM,9.6,0.534,0.316,0.337,0.2,0.6,0.9,0.066,-2.4,-1.1,-3.5,-0.2,2005,2007,0.0
950,1.5,0.43799999999999994,3.4,0.0,0.14300000000000002,0.3,0.5,0.2,1.2,1.5,0.414,3.7,0.8,0.645,1.3,71,4,13.6,0.3,1.5,4.0,0.5,0.7,1.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Dahntay Jones2006,Dahntay Jones,25,MEM,8.0,0.462,0.08,0.354,-0.9,1.5,0.6,0.028999999999999998,-5.0,0.5,-4.5,-0.6,2006,2007,0.0
951,2.8,0.479,5.8,0.1,0.41700000000000004,0.2,0.9,0.3,1.4,2.8,0.47700000000000004,5.9,1.8,0.7929999999999999,2.2,78,25,21.4,0.6,2.5,7.5,0.5,1.2,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dahntay Jones2007,Dahntay Jones,26,MEM,9.6,0.542,0.026000000000000002,0.377,0.7,0.0,0.7,0.019,-2.3,-1.7,-4.0,-0.8,2007,2007,0.0
1385,0.6,0.313,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.313,2.0,0.4,0.75,0.5,8,0,5.6,0.3,1.3,1.6,0.0,0.6,1.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Earl Barron2006,Earl Barron,24,MIA,-2.8,0.366,0.0,0.25,-0.2,0.0,-0.2,-0.16699999999999998,-13.0,-5.4,-18.5,-0.2,2006,2007,0.0
1386,0.9,0.293,2.9,0.0,0.0,0.0,0.2,0.1,0.8,0.9,0.289,3.0,0.6,0.9440000000000001,0.6,28,0,7.3,0.7,0.8,2.3,0.2,0.4,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Earl Barron2007,Earl Barron,25,MIA,6.6,0.35700000000000004,0.012,0.217,-0.5,0.2,-0.3,-0.062,-7.7,-1.8,-9.4,-0.4,2007,2007,0.0
2466,1.6,0.45399999999999996,3.4,0.8,0.43,1.9,0.7,0.2,1.7,2.4,0.445,5.4,1.5,0.782,1.9,41,9,16.3,0.6,1.2,7.1,0.5,1.0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Kelenna Azubuike2007,Kelenna Azubuike,23,GSW,13.4,0.5720000000000001,0.359,0.355,0.7,0.5,1.2,0.083,-1.1,-1.5,-2.5,-0.1,2007,2007,0.0
1931,2.7,0.47100000000000003,5.7,0.3,0.28600000000000003,1.2,0.8,0.2,2.8,3.0,0.439,6.8,2.0,0.8,2.5,6,2,22.8,0.5,1.2,8.3,0.5,0.8,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,James White2007,James White,24,SAS,12.1,0.525,0.171,0.366,0.1,0.2,0.3,0.10800000000000001,-2.8,-0.1,-2.8,0.0,2007,2007,0.0
3430,0.6,0.5,1.3,0.0,0.0,0.0,0.2,0.0,0.7,0.6,0.5,1.3,0.5,0.5710000000000001,0.8,17,0,4.9,0.6,0.7,1.8,0.1,0.4,1.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,P.J. Tucker2007,P.J. Tucker,21,TOR,12.8,0.5329999999999999,0.0,0.636,0.1,0.1,0.1,0.085,-2.2,-1.2,-3.4,0.0,2007,2007,0.0
1616,3.8,0.46799999999999997,8.2,0.2,0.27399999999999997,0.9,2.0,1.3,3.8,4.1,0.449,9.1,2.7,0.6609999999999999,4.1,70,68,30.7,1.7,2.6,11.1,1.7,2.3,5.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Gerald Wallace2005,Gerald Wallace,22,CHA,14.1,0.51,0.09699999999999999,0.45399999999999996,-0.2,2.7,2.4,0.055,-1.4,2.6,1.2,1.7,2005,2007,0.0
1617,5.5,0.562,9.8,0.3,0.28,0.9,1.7,2.1,5.3,5.8,0.5379999999999999,10.7,3.4,0.614,5.6,55,52,34.5,2.2,2.7,15.2,2.5,1.8,7.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Gerald Wallace2006,Gerald Wallace,23,CHA,21.3,0.578,0.085,0.52,3.0,3.4,6.4,0.163,0.9,4.1,5.0,3.3,2006,2007,0.0
1618,6.1,0.528,11.6,0.5,0.325,1.7,2.6,1.0,5.2,6.6,0.502,13.2,4.3,0.691,6.2,72,71,36.7,2.0,2.9,18.1,2.0,2.2,7.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Gerald Wallace2007,Gerald Wallace,24,CHA,19.8,0.568,0.126,0.47,4.2,3.5,7.7,0.141,1.6,1.8,3.4,3.6,2007,2007,0.0
2739,1.9,0.544,3.4,0.8,0.36700000000000005,2.2,2.0,0.1,1.6,2.7,0.475,5.6,0.9,0.797,1.1,63,6,17.3,0.5,2.0,7.0,0.5,1.4,2.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Leandro Barbosa2005,Leandro Barbosa,22,PHO,12.8,0.575,0.39299999999999996,0.195,1.2,0.6,1.8,0.081,0.7,-1.2,-0.5,0.4,2005,2007,0.0
2740,3.3,0.501,6.5,1.5,0.444,3.4,2.8,0.1,2.1,4.8,0.48100000000000004,9.9,1.9,0.755,2.6,57,11,27.9,0.5,2.5,13.1,0.8,1.6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Leandro Barbosa2006,Leandro Barbosa,23,PHO,15.1,0.589,0.34600000000000003,0.259,2.6,1.2,3.8,0.115,1.4,-1.0,0.5,1.0,2006,2007,0.0
2741,4.2,0.504,8.4,2.4,0.434,5.5,4.0,0.2,2.4,6.6,0.47600000000000003,13.9,2.5,0.845,2.9,80,18,32.7,0.3,2.6,18.1,1.2,1.8,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Leandro Barbosa2007,Leandro Barbosa,24,PHO,18.4,0.595,0.39399999999999996,0.209,6.1,2.1,8.2,0.151,3.7,-0.9,2.8,3.2,2007,2007,0.0
4332,2.2,0.502,4.4,0.1,0.4,0.2,0.6,0.7,1.4,2.3,0.498,4.5,0.8,0.653,1.3,59,2,13.4,0.7,1.3,5.4,0.5,0.7,2.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Travis Outlaw2005,Travis Outlaw,20,POR,15.4,0.532,0.037000000000000005,0.281,0.6,0.8,1.4,0.085,-2.1,0.0,-2.1,0.0,2005,2007,0.0
4333,2.1,0.47,4.6,0.2,0.264,0.8,0.5,0.7,2.0,2.3,0.44,5.3,0.9,0.6970000000000001,1.3,69,11,16.7,0.7,1.6,5.8,0.4,0.5,2.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Travis Outlaw2006,Travis Outlaw,21,POR,12.9,0.491,0.14400000000000002,0.242,0.4,0.5,0.9,0.039,-2.6,-1.0,-3.6,-0.5,2006,2007,0.0
4334,3.5,0.445,7.9,0.1,0.27,0.6,0.8,1.1,2.3,3.7,0.434,8.5,2.1,0.79,2.7,67,1,22.9,1.0,2.2,9.6,0.9,1.0,3.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Travis Outlaw2007,Travis Outlaw,22,POR,15.3,0.499,0.065,0.319,0.9,1.4,2.3,0.07200000000000001,-2.0,0.5,-1.5,0.2,2007,2007,0.0
793,3.9,0.498,7.8,0.0,0.0,0.0,1.2,1.1,4.6,3.9,0.49700000000000005,7.9,1.3,0.6609999999999999,1.9,63,50,25.9,2.1,2.9,9.1,0.4,1.8,6.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Kaman2005,Chris Kaman,22,LAC,13.1,0.522,0.002,0.244,0.2,1.9,2.1,0.061,-2.1,0.8,-1.3,0.3,2005,2007,0.0
794,4.7,0.524,9.0,0.0,0.0,0.0,1.0,1.4,7.2,4.7,0.523,9.1,2.5,0.77,3.2,78,78,32.8,2.4,3.4,11.9,0.6,2.3,9.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Kaman2006,Chris Kaman,23,LAC,15.0,0.57,0.003,0.35700000000000004,1.8,4.3,6.1,0.114,-2.0,1.6,-0.3,1.1,2006,2007,0.0
795,3.9,0.452,8.7,0.0,0.0,0.0,1.1,1.5,5.7,3.9,0.451,8.7,2.2,0.741,3.0,75,66,29.0,2.1,3.3,10.1,0.5,2.0,7.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Kaman2007,Chris Kaman,24,LAC,12.9,0.502,0.002,0.344,-0.3,3.2,2.9,0.063,-3.6,1.4,-2.3,-0.2,2007,2007,0.0
257,2.6,0.452,5.7,0.4,0.3,1.4,2.0,0.1,1.9,3.0,0.423,7.0,0.9,0.7390000000000001,1.2,37,0,24.2,0.5,2.1,7.3,0.8,1.4,2.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Anfernee Hardaway2005,Anfernee Hardaway,33,NYK,9.0,0.48,0.192,0.177,-0.2,0.4,0.2,0.009000000000000001,-2.3,-0.8,-3.1,-0.2,2005,2007,0.0
258,1.0,0.308,3.3,0.0,0.0,0.3,2.0,0.0,2.5,1.0,0.28600000000000003,3.5,0.5,1.0,0.5,4,0,18.0,0.0,1.8,2.5,0.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Anfernee Hardaway2006,Anfernee Hardaway,34,NYK,2.0,0.336,0.071,0.14300000000000002,-0.2,0.0,-0.2,-0.10099999999999999,-6.8,-0.5,-7.3,-0.1,2006,2007,0.0
1522,1.3,0.395,3.3,0.8,0.365,2.2,0.7,0.3,2.0,2.1,0.38299999999999995,5.5,1.1,0.787,1.3,66,14,14.7,0.9,2.2,6.1,0.4,0.8,2.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ersan Ilyasova2007,Ersan Ilyasova,19,MIL,12.1,0.5,0.408,0.245,0.5,0.5,1.0,0.051,-1.0,-2.2,-3.2,-0.3,2007,2007,0.0
1904,0.8,0.395,2.0,0.9,0.39799999999999996,2.2,0.8,0.4,1.8,1.7,0.396,4.2,0.7,0.855,0.8,75,24,17.7,0.5,1.6,4.9,0.4,0.6,2.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,James Jones2005,James Jones,24,IND,10.5,0.537,0.522,0.195,1.1,1.4,2.5,0.09,-0.7,0.2,-0.6,0.5,2005,2007,0.0
1905,1.8,0.449,3.9,1.5,0.386,3.8,0.8,0.7,2.8,3.2,0.418,7.7,1.4,0.851,1.6,75,24,23.6,0.6,1.9,9.3,0.5,0.5,3.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,James Jones2006,James Jones,25,PHO,13.2,0.551,0.491,0.20800000000000002,2.3,1.7,4.0,0.11,0.2,-0.5,-0.3,0.8,2006,2007,0.0
1906,0.9,0.35600000000000004,2.7,1.2,0.37799999999999995,3.1,0.6,0.6,1.9,2.1,0.368,5.8,0.9,0.877,1.1,76,7,18.1,0.4,1.5,6.4,0.4,0.4,2.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,James Jones2007,James Jones,26,PHO,10.8,0.51,0.541,0.184,1.0,1.2,2.2,0.077,-0.4,-0.4,-0.7,0.4,2007,2007,0.0
78,1.4,0.415,3.4,0.7,0.414,1.6,0.9,0.1,1.3,2.1,0.414,5.0,0.9,0.805,1.1,36,7,15.7,0.6,1.3,5.8,0.3,0.9,1.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Alan Anderson2006,Alan Anderson,23,CHA,10.4,0.52,0.32,0.22699999999999998,0.2,0.3,0.4,0.037000000000000005,-1.8,-1.6,-3.4,-0.2,2006,2007,0.0
79,1.9,0.525,3.6,0.3,0.25,1.2,1.2,0.0,1.2,2.2,0.457,4.8,1.1,0.826,1.4,17,0,15.1,0.6,1.9,5.8,0.4,1.3,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Alan Anderson2007,Alan Anderson,24,CHA,10.1,0.5379999999999999,0.247,0.284,0.0,0.1,0.1,0.024,-1.9,-1.7,-3.6,-0.1,2007,2007,0.0
1628,6.8,0.485,14.1,2.5,0.369,6.8,6.1,0.3,2.8,9.3,0.447,20.9,8.2,0.82,10.0,80,80,42.3,0.7,3.6,29.3,2.0,3.7,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gilbert Arenas2006,Gilbert Arenas,24,WAS,23.8,0.581,0.324,0.479,11.0,2.6,13.6,0.193,6.6,-1.4,5.2,6.1,2006,2008,18500000.0
1629,6.0,0.45899999999999996,13.0,2.8,0.35100000000000003,7.9,6.0,0.2,3.7,8.7,0.418,20.9,8.2,0.8440000000000001,9.7,74,73,39.8,0.8,3.4,28.4,1.9,3.2,4.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gilbert Arenas2007,Gilbert Arenas,25,WAS,24.0,0.565,0.377,0.46399999999999997,9.3,1.5,10.8,0.177,6.9,-2.0,4.8,5.1,2007,2008,18500000.0
1630,4.3,0.475,9.1,1.7,0.282,6.0,5.1,0.1,3.5,6.0,0.39799999999999996,15.1,5.7,0.7709999999999999,7.4,13,8,32.7,0.5,2.3,19.4,1.8,3.8,3.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Gilbert Arenas2008,Gilbert Arenas,26,WAS,18.2,0.529,0.39799999999999996,0.49,0.2,0.4,0.6,0.07,2.7,-1.6,1.1,0.3,2008,2008,18500000.0
176,3.5,0.5429999999999999,6.5,0.7,0.354,1.9,3.1,0.3,4.4,4.2,0.5,8.4,3.2,0.754,4.3,82,82,37.6,1.4,2.4,12.3,1.6,1.9,5.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Andre Iguodala2006,Andre Iguodala,22,PHI,14.8,0.598,0.23,0.507,4.9,2.6,7.5,0.11599999999999999,1.1,0.8,1.9,3.0,2006,2008,13416666.666666664
177,5.2,0.47200000000000003,11.0,0.6,0.31,2.0,5.7,0.4,4.7,5.8,0.447,13.0,5.9,0.82,7.3,76,76,40.3,1.0,2.6,18.2,2.0,3.4,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Andre Iguodala2007,Andre Iguodala,23,PHI,18.1,0.562,0.156,0.556,4.1,3.6,7.7,0.12,1.9,1.3,3.1,3.9,2007,2008,13416666.666666664
178,5.9,0.496,11.8,1.2,0.32899999999999996,3.7,4.8,0.6,4.4,7.1,0.456,15.6,4.5,0.721,6.2,82,82,39.5,1.0,2.3,19.9,2.1,2.6,5.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Andre Iguodala2008,Andre Iguodala,24,PHI,19.0,0.5429999999999999,0.24,0.396,5.3,4.4,9.6,0.14300000000000002,2.7,1.3,4.0,5.0,2008,2008,13416666.666666664
1463,9.6,0.527,18.1,0.0,0.33299999999999996,0.0,2.6,2.5,7.0,9.6,0.527,18.2,5.6,0.775,7.2,79,79,39.2,3.0,2.9,24.7,1.0,2.2,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Elton Brand2006,Elton Brand,26,LAC,26.5,0.58,0.002,0.396,9.3,5.5,14.8,0.22899999999999998,3.2,2.4,5.5,5.9,2006,2008,15960000.0
1464,8.1,0.532,15.1,0.0,1.0,0.0,2.9,2.2,6.0,8.1,0.5329999999999999,15.1,4.4,0.7609999999999999,5.8,80,80,38.5,3.4,3.0,20.5,1.0,2.5,9.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Elton Brand2007,Elton Brand,27,LAC,23.1,0.581,0.001,0.381,7.2,4.3,11.5,0.18,2.4,2.1,4.5,5.1,2007,2008,15960000.0
1465,6.5,0.456,14.3,0.0,0.0,0.0,2.0,1.9,5.4,6.5,0.456,14.3,4.6,0.787,5.9,8,6,34.3,2.6,2.6,17.6,0.4,2.1,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Elton Brand2008,Elton Brand,28,LAC,18.0,0.523,0.0,0.41200000000000003,0.2,0.3,0.5,0.08,-1.9,0.2,-1.7,0.0,2008,2008,15960000.0
1473,5.0,0.415,12.2,0.0,0.0,0.0,1.2,1.9,6.4,5.0,0.415,12.2,3.2,0.6559999999999999,4.8,26,25,33.6,3.6,3.4,13.2,0.8,2.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Emeka Okafor2006,Emeka Okafor,23,CHA,14.9,0.46399999999999997,0.0,0.396,-0.2,1.1,1.0,0.054000000000000006,-3.3,1.5,-1.8,0.0,2006,2008,12000000.0
1474,5.9,0.532,11.0,0.0,0.0,0.0,1.2,2.6,7.4,5.9,0.532,11.0,2.6,0.593,4.4,67,65,34.8,3.9,3.1,14.4,0.9,1.7,11.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Emeka Okafor2007,Emeka Okafor,24,CHA,20.1,0.5539999999999999,0.0,0.39899999999999997,3.5,3.6,7.1,0.147,-0.6,2.5,1.9,2.3,2007,2008,12000000.0
1475,5.6,0.535,10.5,0.0,0.0,0.0,0.9,1.7,7.6,5.6,0.535,10.5,2.6,0.57,4.6,82,82,33.1,3.1,2.9,13.8,0.8,2.0,10.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Emeka Okafor2008,Emeka Okafor,25,CHA,17.4,0.5529999999999999,0.0,0.435,2.2,3.6,5.8,0.10300000000000001,-2.3,0.8,-1.5,0.4,2008,2008,12000000.0
2855,5.4,0.48100000000000004,11.2,0.3,0.26899999999999996,1.0,1.9,0.6,5.0,5.7,0.46299999999999997,12.2,2.7,0.75,3.5,78,56,33.4,1.6,1.6,14.3,0.9,1.3,6.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Luol Deng2006,Luol Deng,20,CHI,15.8,0.517,0.08199999999999999,0.289,2.7,3.8,6.5,0.12,-0.9,1.6,0.7,1.8,2006,2008,11834237.5
2856,7.7,0.519,14.8,0.0,0.14300000000000002,0.1,2.5,0.6,5.3,7.7,0.517,14.9,3.4,0.777,4.4,82,82,37.5,1.8,2.0,18.8,1.2,1.9,7.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Luol Deng2007,Luol Deng,21,CHI,18.7,0.56,0.006,0.295,5.7,5.6,11.3,0.17600000000000002,0.5,1.8,2.4,3.4,2007,2008,11834237.5
2857,6.7,0.48200000000000004,13.9,0.1,0.364,0.3,2.5,0.5,4.1,6.8,0.479,14.2,3.2,0.77,4.2,63,59,33.8,2.2,1.9,17.0,0.9,1.9,6.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Luol Deng2008,Luol Deng,22,CHI,17.0,0.528,0.025,0.29600000000000004,2.4,1.9,4.4,0.098,0.0,-0.1,-0.1,1.0,2008,2008,11834237.5
3276,2.1,0.441,4.8,0.6,0.341,1.7,1.6,0.2,1.7,2.7,0.415,6.5,0.9,0.7120000000000001,1.2,49,3,18.1,0.4,1.4,6.8,0.7,1.2,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Monta Ellis2006,Monta Ellis,20,GSW,11.1,0.486,0.258,0.18600000000000003,-0.3,0.8,0.5,0.027999999999999997,-2.5,-0.4,-2.9,-0.2,2006,2008,11000000.0
3277,5.7,0.509,11.3,0.5,0.273,1.9,4.1,0.3,2.4,6.2,0.475,13.1,3.5,0.763,4.6,77,53,34.3,0.8,2.7,16.5,1.7,2.9,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Monta Ellis2007,Monta Ellis,21,GSW,15.0,0.545,0.142,0.354,2.0,1.9,4.0,0.07200000000000001,-0.5,-0.4,-0.9,0.7,2007,2008,11000000.0
